,bldCode,doorIndex,bldCodeDoorIndex,ProjNumber,aprtmentSize,yearsInBldg,age,lowDiscount,highDiscount,noDiscount,income,rent,own,agentID,prjectType,tic,status,Floors,MainCost,cityTax,CostForStaying,ratioCostForStaying,reason_leave,mortgage,rentPrice,bld_status
120,210_14_a,12,210_14_a_12,20100133,82,8,44,1,0,0,7904.0,1,0,2a6d0a7a-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.0968193319838056,Rent,0,0.0,Construction
121,210_14_a,13,210_14_a_13,20100133,82,22,91,0,1,0,5572.0,0,1,2a6d0aac-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1373402727925341,Age,0,0.0,Construction
122,210_14_a,14,210_14_a_14,20100133,82,18,72,0,1,0,6053.0,0,1,2a6d0ad4-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1264265653395011,Age,0,0.0,Construction
123,210_14_a,15,210_14_a_15,20100133,82,6,45,0,1,0,5053.0,0,1,2a6d0afc-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1514466653473184,Burden,0,0.0,Construction
124,210_14_a,16,210_14_a_16,20100133,82,30,38,0,1,0,5896.0,0,1,2a6d0b24-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1297930800542741,Burden,0,0.0,Construction
125,210_14_a,1,210_14_a_1,20100133,82,18,69,0,0,1,13083.0,0,1,2a6d0872-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.0584927004509669,Age,0,0.0,Building after
126,210_14_a,2,210_14_a_2,20100133,82,22,100,0,1,0,5938.0,0,1,2a6d08a4-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1288750421017177,Age,0,0.0,Building after
127,210_14_a,3,210_14_a_3,20100133,82,45,27,0,1,0,6382.0,0,1,2a6d08d6-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1199091193983077,Burden,0,0.0,Building after
128,210_14_a,4,210_14_a_4,20100133,82,8,54,0,0,1,12268.0,1,0,2a6d0908-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.062378545810238,Rent,0,0.0,Building after
129,210_14_a,5,210_14_a_5,20100133,82,43,29,0,0,1,13977.0,1,0,2a6d093a-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.0547513772626457,Rent,0,0.0,Building after
130,210_14_a,6,210_14_a_6,20100133,82,4,85,0,1,0,6281.0,1,0,2a6d0962-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1218372870562012,Age,0,0.0,Building after
131,210_14_a,7,210_14_a_7,20100133,82,51,43,0,1,0,5677.0,1,0,2a6d0994-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1348000704597499,Rent,0,0.0,Building after
132,210_14_a,8,210_14_a_8,20100133,82,24,27,1,0,0,6845.0,1,0,2a6d09bc-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1117983929875822,Rent,0,0.0,Building after
133,210_14_a,9,210_14_a_9,20100133,82,50,92,1,0,0,8927.0,0,1,2a6d09ee-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.085724207460513,Age,0,0.0,Building after
134,210_14_a,10,210_14_a_10,20100133,82,5,49,0,0,1,11152.0,0,1,2a6d0a16-9b6a-11eb-ab03-acde48001122,1,2,stay,6.0,320.0,445.26,765.26,0.06862087517934,,0,0.0,Building after
135,210_14_a,11,210_14_a_11,20100133,82,36,38,1,0,0,8079.0,0,1,2a6d0a48-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.0947221190741428,Burden,0,0.0,Building after
136,210_14_a,12,210_14_a_12,20100133,82,8,44,1,0,0,7904.0,1,0,2a6d0a7a-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.0968193319838056,Rent,0,0.0,Building after
137,210_14_a,13,210_14_a_13,20100133,82,22,91,0,1,0,5572.0,0,1,2a6d0aac-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1373402727925341,Age,0,0.0,Building after
138,210_14_a,14,210_14_a_14,20100133,82,18,72,0,1,0,6053.0,0,1,2a6d0ad4-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1264265653395011,Age,0,0.0,Building after
139,210_14_a,15,210_14_a_15,20100133,82,6,45,0,1,0,5053.0,0,1,2a6d0afc-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1514466653473184,Burden,0,0.0,Building after
140,210_14_a,16,210_14_a_16,20100133,82,30,38,0,1,0,5896.0,0,1,2a6d0b24-9b6a-11eb-ab03-acde48001122,1,2,Leave,6.0,320.0,445.26,765.26,0.1297930800542741,Burden,0,0.0,Building after
141,210_14_a,17,210_14_a_17,20100133,82,0,54,0,0,1,18838.1052631579,1,0,3cb416ba-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.3453245381701143,,0,,Building after
142,210_14_a,18,210_14_a_18,20100133,82,0,59,0,0,1,19477.15789473684,0,1,3cb416d8-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6874.26,0.3529395837499257,,6109,,Building after
143,210_14_a,19,210_14_a_19,20100133,82,0,55,0,0,1,21549.0,0,1,3cb416f6-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6888.26,0.3196556684764955,,6123,,Building after
144,210_14_a,20,210_14_a_20,20100133,82,0,59,0,0,1,17977.1052631579,1,0,3cb41714-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.3618635984366079,,0,,Building after
145,210_14_a,21,210_14_a_21,20100133,82,0,46,0,0,1,22392.63157894737,0,1,3cb41732-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6889.26,0.3076574531095755,,6124,,Building after
146,210_14_a,22,210_14_a_22,20100133,82,0,38,0,0,1,21248.1052631579,1,0,3cb41746-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.3061571805783302,,0,,Building after
147,210_14_a,23,210_14_a_23,20100133,82,0,43,0,0,1,17551.1052631579,1,0,3cb41764-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.3706467428951842,,0,,Building after
148,210_14_a,24,210_14_a_24,20100133,82,0,44,0,0,1,22835.0,0,1,3cb41778-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6850.26,0.2999894898182615,,6085,,Building after
149,210_14_a,25,210_14_a_25,20100133,82,0,82,0,0,1,22604.52631578947,0,1,3cb41796-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6854.26,0.3032251109465733,,6089,,Building after
150,210_14_a,26,210_14_a_26,20100133,82,0,68,0,0,1,18995.36842105263,0,1,3cb417b4-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6849.26,0.3605752648845147,,6084,,Building after
151,210_14_a,1,210_14_a_1,20100133,82,0,95,0,0,1,20043.1052631579,1,0,3cb41534-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.324563480288536,,0,,Building after
152,210_14_a,2,210_14_a_2,20100133,82,0,24,0,0,1,18573.1052631579,0,1,3cb41552-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6828.26,0.3676423464602183,,6063,,Building after
153,210_14_a,3,210_14_a_3,20100133,82,0,38,0,0,1,21097.1052631579,1,0,3cb41566-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.3083484638700745,,0,,Building after
154,210_14_a,4,210_14_a_4,20100133,82,0,35,0,0,1,19453.31578947368,0,1,3cb41584-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6841.26,0.3516757798021174,,6076,,Building after
155,210_14_a,5,210_14_a_5,20100133,82,0,52,0,0,1,18556.1052631579,1,0,3cb415a2-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.3505724885553343,,0,,Building after
156,210_14_a,6,210_14_a_6,20100133,82,0,58,0,0,1,19415.1052631579,1,0,3cb415b6-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.3350617939911138,,0,,Building after
157,210_14_a,7,210_14_a_7,20100133,82,0,31,0,0,1,21859.78947368421,0,1,3cb415d4-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6894.26,0.3153854710403144,,6129,,Building after
158,210_14_a,8,210_14_a_8,20100133,82,0,30,0,0,1,22450.78947368421,0,1,3cb415e8-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6837.26,0.3045443015718589,,6072,,Building after
159,210_14_a,9,210_14_a_9,20100133,82,0,46,0,0,1,21677.1052631579,1,0,3cb41606-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.3000981875128986,,0,,Building after
160,210_14_a,11,210_14_a_11,20100133,82,0,26,0,0,1,22283.36842105263,0,1,3cb4161a-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6849.26,0.3073709445798613,,6084,,Building after
161,210_14_a,12,210_14_a_12,20100133,82,0,27,0,0,1,18452.78947368421,0,1,3cb41638-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6837.26,0.3705271774628284,,6072,,Building after
162,210_14_a,13,210_14_a_13,20100133,82,0,31,0,0,1,18382.1052631579,1,0,3cb41656-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.3538909122143961,,0,,Building after
163,210_14_a,14,210_14_a_14,20100133,82,0,92,0,0,1,22809.42105263158,0,1,3cb4166a-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6895.26,0.3022987731292933,,6130,,Building after
164,210_14_a,15,210_14_a_15,20100133,82,0,67,0,0,1,22033.94736842105,0,1,3cb41688-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6880.26,0.3122572585364689,,6115,,Building after
165,210_14_a,16,210_14_a_16,20100133,82,0,23,0,0,1,21643.1052631579,1,0,3cb4169c-9b83-11eb-88c0-acde48001122,1,2,New Comers,6.0,320.0,445.26,6505.26,0.3005696234852961,,0,,Building after
166,208_32,1,208_32_1,20180812,50,29,62,0,0,1,14757.0,1,0,2a6d0b56-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
167,208_32,2,208_32_2,20180812,50,13,37,0,0,1,9752.0,1,0,2a6d0b7e-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
168,208_32,3,208_32_3,20180812,50,32,22,0,0,1,12267.0,1,0,2a6d0bb0-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
169,208_32,4,208_32_4,20180812,50,25,22,1,0,0,7792.0,0,1,2a6d0be2-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
170,208_32,5,208_32_5,20180812,50,20,30,0,1,0,6230.0,0,1,2a6d0c0a-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
171,208_32,6,208_32_6,20180812,50,11,42,0,0,1,12951.0,0,1,2a6d0c3c-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
172,208_32,7,208_32_7,20180812,50,11,46,0,1,0,5079.0,0,1,2a6d0c6e-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
173,208_32,8,208_32_8,20180812,50,21,48,1,0,0,8933.0,0,1,2a6d0c96-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
174,208_32,9,208_32_9,20180812,50,31,32,1,0,0,6630.0,0,1,2a6d0cc8-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
175,208_32,10,208_32_10,20180812,50,22,86,0,1,0,6380.0,0,1,2a6d0cf0-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
176,208_32,11,208_32_11,20180812,50,18,72,0,0,1,12299.0,0,1,2a6d0d22-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
177,208_32,12,208_32_12,20180812,50,13,23,0,0,1,11515.0,1,0,2a6d0d4a-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
178,208_32,13,208_32_13,20180812,50,20,36,0,0,1,10240.0,1,0,2a6d0d72-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
179,208_32,14,208_32_14,20180812,50,6,21,0,1,0,5790.0,0,1,2a6d0da4-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
180,208_32,15,208_32_15,20180812,50,5,77,0,0,1,11514.0,0,1,2a6d0dd6-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
181,208_32,16,208_32_16,20180812,50,11,89,0,0,1,10955.0,1,0,2a6d0dfe-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
182,208_32,17,208_32_17,20180812,50,8,34,0,0,1,13285.0,1,0,2a6d0e30-9b6a-11eb-ab03-acde48001122,0,0,stay,,,,,,,0,0.0,Building before
183,208_32_a,1,208_32_a_1,20180812,62,29,64,0,0,1,14757.0,1,0,2a6d0b56-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0444982042420546,Rent,0,0.0,Construction
184,208_32_a,2,208_32_a_2,20180812,62,13,39,0,0,1,9752.0,1,0,2a6d0b7e-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0673359310910582,Rent,0,0.0,Construction
185,208_32_a,3,208_32_a_3,20180812,62,32,24,0,0,1,12267.0,1,0,2a6d0bb0-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0535306105812342,Rent,0,0.0,Construction
186,208_32_a,4,208_32_a_4,20180812,62,25,24,1,0,0,7792.0,0,1,2a6d0be2-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.084273613963039,Burden,0,0.0,Construction
187,208_32_a,5,208_32_a_5,20180812,62,20,32,0,1,0,6230.0,0,1,2a6d0c0a-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.1054028892455859,Burden,0,0.0,Construction
188,208_32_a,6,208_32_a_6,20180812,62,11,44,0,0,1,12951.0,0,1,2a6d0c3c-9b6a-11eb-ab03-acde48001122,1,3,stay,7.0,320.0,336.66,656.66,0.0507034205852829,,0,0.0,Construction
189,208_32_a,7,208_32_a_7,20180812,62,11,48,0,1,0,5079.0,0,1,2a6d0c6e-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.129289230163418,Burden,0,0.0,Construction
190,208_32_a,8,208_32_a_8,20180812,62,21,50,1,0,0,8933.0,0,1,2a6d0c96-9b6a-11eb-ab03-acde48001122,1,3,stay,7.0,320.0,336.66,656.66,0.0735094593081831,,0,0.0,Construction
191,208_32_a,9,208_32_a_9,20180812,62,31,34,1,0,0,6630.0,0,1,2a6d0cc8-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0990437405731523,Burden,0,0.0,Construction
192,208_32_a,10,208_32_a_10,20180812,62,22,88,0,1,0,6380.0,0,1,2a6d0cf0-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.1029247648902821,Age,0,0.0,Construction
193,208_32_a,11,208_32_a_11,20180812,62,18,74,0,0,1,12299.0,0,1,2a6d0d22-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0533913326286689,Age,0,0.0,Construction
194,208_32_a,12,208_32_a_12,20180812,62,13,25,0,0,1,11515.0,1,0,2a6d0d4a-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0570264871906209,Rent,0,0.0,Construction
195,208_32_a,13,208_32_a_13,20180812,62,20,38,0,0,1,10240.0,1,0,2a6d0d72-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.064126953125,Rent,0,0.0,Construction
196,208_32_a,14,208_32_a_14,20180812,62,6,23,0,1,0,5790.0,0,1,2a6d0da4-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.113412780656304,Burden,0,0.0,Construction
197,208_32_a,15,208_32_a_15,20180812,62,5,79,0,0,1,11514.0,0,1,2a6d0dd6-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0570314399861038,Age,0,0.0,Construction
198,208_32_a,16,208_32_a_16,20180812,62,11,91,0,0,1,10955.0,1,0,2a6d0dfe-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0599415791875855,Age,0,0.0,Construction
199,208_32_a,17,208_32_a_17,20180812,62,8,36,0,0,1,13285.0,1,0,2a6d0e30-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0494286789612344,Rent,0,0.0,Construction
200,208_32_a,1,208_32_a_1,20180812,62,29,64,0,0,1,14757.0,1,0,2a6d0b56-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0444982042420546,Rent,0,0.0,Building after
201,208_32_a,2,208_32_a_2,20180812,62,13,39,0,0,1,9752.0,1,0,2a6d0b7e-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0673359310910582,Rent,0,0.0,Building after
202,208_32_a,3,208_32_a_3,20180812,62,32,24,0,0,1,12267.0,1,0,2a6d0bb0-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0535306105812342,Rent,0,0.0,Building after
203,208_32_a,4,208_32_a_4,20180812,62,25,24,1,0,0,7792.0,0,1,2a6d0be2-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.084273613963039,Burden,0,0.0,Building after
204,208_32_a,5,208_32_a_5,20180812,62,20,32,0,1,0,6230.0,0,1,2a6d0c0a-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.1054028892455859,Burden,0,0.0,Building after
205,208_32_a,6,208_32_a_6,20180812,62,11,44,0,0,1,12951.0,0,1,2a6d0c3c-9b6a-11eb-ab03-acde48001122,1,3,stay,7.0,320.0,336.66,656.66,0.0507034205852829,,0,0.0,Building after
206,208_32_a,7,208_32_a_7,20180812,62,11,48,0,1,0,5079.0,0,1,2a6d0c6e-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.129289230163418,Burden,0,0.0,Building after
207,208_32_a,8,208_32_a_8,20180812,62,21,50,1,0,0,8933.0,0,1,2a6d0c96-9b6a-11eb-ab03-acde48001122,1,3,stay,7.0,320.0,336.66,656.66,0.0735094593081831,,0,0.0,Building after
208,208_32_a,9,208_32_a_9,20180812,62,31,34,1,0,0,6630.0,0,1,2a6d0cc8-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0990437405731523,Burden,0,0.0,Building after
209,208_32_a,10,208_32_a_10,20180812,62,22,88,0,1,0,6380.0,0,1,2a6d0cf0-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.1029247648902821,Age,0,0.0,Building after
210,208_32_a,11,208_32_a_11,20180812,62,18,74,0,0,1,12299.0,0,1,2a6d0d22-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0533913326286689,Age,0,0.0,Building after
211,208_32_a,12,208_32_a_12,20180812,62,13,25,0,0,1,11515.0,1,0,2a6d0d4a-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0570264871906209,Rent,0,0.0,Building after
212,208_32_a,13,208_32_a_13,20180812,62,20,38,0,0,1,10240.0,1,0,2a6d0d72-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.064126953125,Rent,0,0.0,Building after
213,208_32_a,14,208_32_a_14,20180812,62,6,23,0,1,0,5790.0,0,1,2a6d0da4-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.113412780656304,Burden,0,0.0,Building after
214,208_32_a,15,208_32_a_15,20180812,62,5,79,0,0,1,11514.0,0,1,2a6d0dd6-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0570314399861038,Age,0,0.0,Building after
215,208_32_a,16,208_32_a_16,20180812,62,11,91,0,0,1,10955.0,1,0,2a6d0dfe-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0599415791875855,Age,0,0.0,Building after
216,208_32_a,17,208_32_a_17,20180812,62,8,36,0,0,1,13285.0,1,0,2a6d0e30-9b6a-11eb-ab03-acde48001122,1,3,Leave,7.0,320.0,336.66,656.66,0.0494286789612344,Rent,0,0.0,Building after
217,208_32_a,18,208_32_a_18,20180812,62,0,86,0,0,1,14936.78947368421,0,1,3cb41944-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5252.66,0.3516592376999214,,4596,,Building after
218,208_32_a,19,208_32_a_19,20180812,62,0,52,0,0,1,17610.21052631579,0,1,3cb41962-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5259.66,0.2986710461036361,,4603,,Building after
219,208_32_a,20,208_32_a_20,20180812,62,0,66,0,0,1,17755.36842105263,0,1,3cb41976-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5264.66,0.2965108847731746,,4608,,Building after
220,208_32_a,21,208_32_a_21,20180812,62,0,21,0,0,1,17621.10526315789,1,0,3cb41994-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,4996.66,0.2835611004746103,,0,,Building after
221,208_32_a,22,208_32_a_22,20180812,62,0,86,0,0,1,17583.63157894737,0,1,3cb419a8-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5247.66,0.298440056392159,,4591,,Building after
222,208_32_a,23,208_32_a_23,20180812,62,0,32,0,0,1,16187.0,0,1,3cb419c6-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5265.66,0.3253017853833323,,4609,,Building after
223,208_32_a,24,208_32_a_24,20180812,62,0,36,0,0,1,15853.05263157895,0,1,3cb419da-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5273.66,0.3326589599213832,,4617,,Building after
224,208_32_a,25,208_32_a_25,20180812,62,0,22,0,0,1,15404.1052631579,1,0,3cb419f8-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,4996.66,0.3243719719281941,,0,,Building after
225,208_32_a,26,208_32_a_26,20180812,62,0,47,0,0,1,15875.1052631579,0,1,3cb41a0c-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5281.66,0.3327007860702125,,4625,,Building after
226,208_32_a,27,208_32_a_27,20180812,62,0,45,0,0,1,17131.36842105263,0,1,3cb41a2a-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5283.66,0.3084201956398849,,4627,,Building after
227,208_32_a,28,208_32_a_28,20180812,62,0,55,0,0,1,16566.10526315789,1,0,3cb41a3e-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,4996.66,0.3016194766739951,,0,,Building after
228,208_32_a,29,208_32_a_29,20180812,62,0,33,0,0,1,18200.05263157895,0,1,3cb41a5c-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5235.66,0.2876727944684949,,4579,,Building after
229,208_32_a,30,208_32_a_30,20180812,62,0,61,0,0,1,17413.10526315789,1,0,3cb41a70-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,4996.66,0.2869482452720123,,0,,Building after
230,208_32_a,31,208_32_a_31,20180812,62,0,65,0,0,1,17721.05263157895,0,1,3cb41a84-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5254.66,0.2965207603207603,,4598,,Building after
231,208_32_a,32,208_32_a_32,20180812,62,0,46,0,0,1,16135.63157894737,0,1,3cb41aa2-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5285.66,0.3275768893295974,,4629,,Building after
232,208_32_a,33,208_32_a_33,20180812,62,0,67,0,0,1,15678.47368421052,0,1,3cb41ac0-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5280.66,0.3368095712861416,,4624,,Building after
233,208_32_a,34,208_32_a_34,20180812,62,0,24,0,0,1,16532.10526315789,1,0,3cb41ad4-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,4996.66,0.302239788609086,,0,,Building after
234,208_32_a,1,208_32_a_1,20180812,62,0,26,0,0,1,13390.1052631579,1,0,3cb417c8-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,4996.66,0.3731606213543386,,0,,Building after
235,208_32_a,2,208_32_a_2,20180812,62,0,44,0,0,1,16216.1052631579,1,0,3cb417e6-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,4996.66,0.3081294749209688,,0,,Building after
236,208_32_a,3,208_32_a_3,20180812,62,0,71,0,0,1,18438.73684210526,0,1,3cb417fa-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5263.66,0.2854674940628425,,4607,,Building after
237,208_32_a,4,208_32_a_4,20180812,62,0,37,0,0,1,14805.84210526316,0,1,3cb41818-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5279.66,0.3565930233798181,,4623,,Building after
238,208_32_a,5,208_32_a_5,20180812,62,0,20,0,0,1,15502.15789473684,0,1,3cb41836-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5270.66,0.3399952468416961,,4614,,Building after
239,208_32_a,7,208_32_a_7,20180812,62,0,44,0,0,1,17284.84210526316,0,1,3cb4184a-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5241.66,0.3032518300183916,,4585,,Building after
240,208_32_a,9,208_32_a_9,20180812,62,0,83,0,0,1,15324.1052631579,0,1,3cb41868-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5262.66,0.3434236393985396,,4606,,Building after
241,208_32_a,10,208_32_a_10,20180812,62,0,84,0,0,1,17949.26315789474,0,1,3cb4187c-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5286.66,0.2945335389812219,,4630,,Building after
242,208_32_a,11,208_32_a_11,20180812,62,0,64,0,0,1,17506.89473684211,0,1,3cb4189a-9b83-11eb-88c0-acde48001122,1,3,New Comers,7.0,320.0,336.66,5268.66,0.3009477168393805,,4612,,Building after
